customer_id,transaction_date,transaction_amount
ID0700,2022-08-22,177.21
ID0842,2022-04-14,21.17
ID0937,2023-06-28,617.54
ID0900,2022-08-25,397.38
ID0310,2023-05-08,197.34
ID0994,2024-11-08,208.77
ID1049,2022-10-02,244.25
ID0011,2024-07-13,639.32
ID1123,2020-12-05,577.28
ID0675,2023-02-23,361.09
ID0897,2021-11-08,363.42
ID0949,2020-10-18,58.57
ID0722,2021-01-03,946.09
ID0991,2022-07-07,491.89
ID1215,2020-02-25,107.57
ID1152,2022-01-16,146.52
ID0637,2020-02-20,675.96
ID0059,2021-08-25,751.73
ID0465,2022-09-24,536.90
ID1020,2020-08-30,899.92
ID0404,2024-08-05,798.75
ID0685,2024-10-16,92.97
ID1187,2024-01-06,753.80
ID1247,2020-04-14,706.44
ID1017,2023-04-26,802.40
ID0038,2023-06-15,154.13
ID0686,2020-04-08,414.87
ID0404,2024-11-29,688.32
ID0774,2021-04-08,595.87
ID0076,2023-03-04,356.48
ID0551,2023-12-24,864.34
ID0995,2022-05-12,541.33
ID0592,2020-03-22,977.17
ID0174,2021-07-04,937.41
ID0308,2023-04-10,190.48
ID0327,2023-05-25,592.00
ID0196,2023-06-23,312.59
ID0498,2023-08-15,843.87
ID1152,2022-02-23,122.60
ID0603,2023-04-01,719.96
ID1158,2024-12-02,210.87
ID0542,2023-11-29,764.49
ID0885,2023-03-11,636.28
ID0210,2024-08-01,586.53
ID0111,2020-03-11,575.18
ID0506,2020-03-23,88.48
ID0871,2023-11-18,780.12
ID0522,2021-01-24,226.62
ID0182,2024-04-09,130.43
ID0142,2022-08-30,20.37
ID1015,2020-02-24,824.14
ID1251,2023-09-24,337.61
ID1270,2022-07-08,995.02
ID1093,2023-06-02,546.38
ID1074,2022-02-26,748.31
ID0224,2020-01-08,422.71
ID0911,2024-04-29,978.33
ID0337,2020-10-26,709.08
ID0188,2021-06-30,449.11
ID0080,2020-07-09,489.52
ID1180,2021-10-18,458.03
ID0842,2021-05-23,829.58
ID1037,2023-11-12,235.73
ID0577,2020-02-10,340.46
ID1205,2021-11-10,347.62
ID0870,2024-04-03,124.22
ID0063,2020-10-15,314.35
ID0245,2020-05-23,948.59
ID0313,2020-09-05,819.95
ID1005,2020-11-22,354.71
ID0969,2021-07-19,485.90
ID0485,2020-10-22,691.48
ID0199,2021-11-30,536.99
ID1204,2022-01-10,193.08
ID1079,2021-05-25,534.86
ID1293,2020-08-09,712.49
ID1091,2021-01-31,848.99
ID0860,2022-08-28,211.52
ID0402,2024-05-06,382.30
ID1177,2023-11-16,240.96
ID0275,2022-04-06,789.12
ID0527,2020-06-25,794.83
ID1129,2024-11-22,836.90
ID0661,2022-11-02,490.07
ID1306,2020-08-14,105.31
ID0676,2023-10-25,714.57
ID1192,2020-07-31,503.83
ID0442,2020-07-26,442.17
ID0886,2022-10-25,469.35
ID0046,2022-05-28,504.96
ID0657,2022-09-18,559.53
ID0101,2023-06-10,876.68
ID0666,2022-08-21,456.32
ID0934,2024-06-23,460.15
ID0032,2023-02-10,496.33
ID0972,2024-08-01,157.67
ID1110,2022-07-03,309.44
ID1096,2021-06-10,801.57
ID0305,2021-12-01,590.16
ID0679,2024-05-23,999.85
ID0950,2024-05-19,725.99
ID0417,2021-07-17,196.19
ID0880,2022-07-22,622.83
ID1295,2020-09-25,789.02
ID0422,2022-01-20,575.32
ID1262,2022-07-23,347.48
ID1097,2022-02-02,827.09
ID0084,2022-04-28,48.55
ID0322,2020-02-15,454.80
ID1293,2022-08-21,125.29
ID0502,2022-10-03,745.54
ID0335,2024-11-14,469.77
ID0759,2023-02-02,74.83
ID1097,2023-03-24,790.90
ID0517,2020-02-18,775.17
ID0553,2020-03-21,56.53
ID1157,2020-11-04,414.40
ID0956,2021-06-10,788.04
ID0670,2022-06-02,422.50
ID0629,2024-01-25,557.52
ID0577,2023-01-31,636.59
ID0934,2022-08-17,140.52
ID0395,2021-06-06,434.53
ID0701,2023-06-14,618.70
ID0050,2021-04-17,192.27
ID0445,2020-09-25,420.43
ID1290,2024-12-19,193.16
ID0953,2022-09-26,622.99
ID1281,2021-12-31,247.79
ID1077,2020-02-29,907.82
ID0759,2021-04-23,957.87
ID0952,2022-07-27,58.32
ID1010,2022-02-02,35.65
ID0273,2023-08-17,479.18
ID0065,2024-12-20,500.57
ID0348,2021-04-13,29.33
ID0959,2024-02-13,193.98
ID1131,2023-10-25,518.49
ID1237,2021-08-22,596.30
ID0451,2022-02-25,24.02
ID0860,2020-06-18,759.71
ID0817,2024-10-30,356.37
ID1044,2020-06-11,942.69
ID1015,2020-07-13,814.33
ID1227,2024-04-09,604.41
ID0064,2021-01-14,629.09
ID0475,2023-01-09,452.31
ID0602,2022-06-12,793.16
ID0657,2023-01-02,540.09
ID1092,2024-12-04,647.84
ID0299,2021-01-02,554.91
ID0818,2020-09-22,22.93
ID1113,2022-05-28,728.63
ID1208,2021-08-11,783.20
ID0255,2020-08-23,95.60
ID0323,2022-08-15,948.73
ID0706,2024-07-29,232.10
ID0049,2020-07-03,205.24
ID0825,2021-10-05,106.32
ID1063,2023-07-03,33.86
ID0426,2020-03-22,136.21
ID0640,2023-04-07,638.07
ID1059,2023-04-15,482.86
ID0424,2022-12-15,720.96
ID0710,2022-05-13,551.86
ID1024,2020-01-10,182.95
ID0007,2020-06-23,234.48
ID0190,2021-04-28,53.11
ID0203,2024-11-05,182.60
ID0167,2023-11-11,29.85
ID0343,2023-05-20,100.94
ID1067,2022-10-04,909.32
ID1246,2021-04-24,574.43
ID0751,2024-10-02,818.85
ID0151,2021-10-19,75.90
ID0135,2020-03-18,807.20
ID1152,2023-02-17,895.96
ID0524,2020-02-16,309.10
ID1235,2024-03-27,308.51
ID0993,2022-10-28,692.65
ID0793,2022-07-24,869.52
ID0376,2021-01-03,859.17
ID1011,2021-08-05,926.07
ID0368,2022-12-08,374.22
ID0304,2023-08-29,812.31
ID0411,2021-08-19,711.42
ID1248,2022-05-03,206.58
ID1276,2020-11-07,505.27
ID1022,2021-05-30,133.78
ID0672,2022-11-29,401.50
ID0911,2023-03-31,878.99
ID0073,2023-12-16,664.03
ID1098,2020-02-12,150.46
ID0695,2023-01-28,592.78
ID0312,2022-12-15,422.19
ID1176,2020-01-14,362.82
ID1081,2023-04-02,418.69
ID0986,2022-07-09,333.90
ID0898,2023-12-09,717.45
ID0597,2024-03-27,465.10
ID1041,2021-12-21,598.98
ID0559,2023-12-01,274.85
ID0337,2020-03-05,739.96
ID1118,2021-01-13,476.09
ID0540,2021-06-11,138.86
ID1255,2020-04-08,193.06
ID1286,2024-08-26,463.59
ID1283,2022-04-06,116.95
ID0358,2024-02-13,404.86
ID0698,2023-05-23,214.74
ID0091,2020-09-30,522.55
ID1037,2021-03-03,907.36
ID0425,2024-06-01,528.38
ID0788,2023-05-09,555.89
ID1297,2021-12-28,673.50
ID0751,2022-07-17,382.78
ID0397,2024-01-13,17.32
ID0798,2022-01-18,630.97
ID0861,2022-04-10,582.48
ID1130,2022-08-18,225.51
ID0180,2022-07-30,448.72
ID0171,2022-12-04,598.49
ID0060,2020-12-18,791.69
ID0624,2021-08-07,162.07
ID0988,2024-04-07,825.53
ID0675,2024-04-28,558.16
ID0698,2024-01-11,982.81
ID1016,2023-10-02,482.62
ID0289,2022-04-23,943.49
ID1165,2023-03-29,205.59
ID0896,2021-11-16,677.59
ID0247,2024-04-16,72.10
ID0196,2020-04-19,898.03
ID0062,2020-05-11,35.27
ID0804,2023-01-09,943.21
ID0530,2023-03-06,390.04
ID0586,2020-02-13,459.51
ID0975,2021-11-12,399.62
ID0918,2020-10-29,35.27
ID1236,2020-10-27,443.13
ID0623,2024-06-20,617.24
ID0809,2020-08-30,986.47
ID0565,2023-09-14,823.61
ID0726,2023-10-19,652.85
ID0290,2021-08-04,525.47
ID0363,2023-06-21,856.40
ID1123,2023-04-17,216.33
ID0502,2020-09-06,645.00
ID1193,2021-10-22,163.05
ID0936,2023-09-01,40.32
ID0102,2024-02-08,148.71
ID0157,2024-08-21,882.01
ID0048,2021-02-28,21.07
ID0403,2023-03-08,408.12
ID0504,2020-08-22,153.10
ID0948,2024-11-29,509.70
ID1271,2023-09-25,783.50
ID0906,2024-12-09,883.54
ID0136,2024-01-15,424.07
ID0795,2022-08-20,893.02
ID0464,2023-02-08,595.19
ID0546,2024-03-09,212.97
ID0764,2024-03-14,240.33
ID0062,2023-12-05,38.33
ID0053,2023-07-28,163.18
ID0481,2020-04-23,902.31
ID1258,2022-05-19,214.06
ID0979,2023-03-05,504.11
ID0286,2024-04-21,251.06
ID0699,2023-01-12,449.09
ID0725,2023-01-28,684.66
ID1238,2021-03-29,265.24
ID1187,2021-11-20,743.75
ID0750,2020-02-26,670.58
ID0340,2022-01-30,510.39
ID1062,2022-09-13,329.74
ID0210,2021-10-25,563.03
ID0746,2023-08-01,950.31
ID1097,2022-11-04,356.82
ID0192,2023-01-12,295.36
ID1289,2024-12-26,905.25
ID0037,2020-09-26,346.85
ID0464,2024-09-10,209.99
ID0045,2024-10-09,437.76
ID0361,2023-02-26,904.70
ID0193,2022-08-02,188.40
ID0079,2022-08-13,995.24
ID0498,2023-02-23,469.16
ID1236,2022-03-11,900.24
ID0912,2024-10-02,188.26
ID0220,2024-02-21,758.75
ID0532,2021-07-31,267.25
ID1174,2021-11-17,971.99
ID0356,2023-03-13,732.97
ID0333,2023-02-24,286.28
ID0052,2020-04-11,884.77
ID0535,2021-07-20,561.43
ID0396,2021-11-17,191.28
ID0695,2024-09-25,654.47
ID1274,2021-11-03,573.98
ID0638,2022-03-28,740.89
ID0907,2023-05-20,544.78
ID0997,2024-11-14,398.23
ID0205,2023-08-04,482.75
ID0798,2024-05-07,558.87
ID0355,2022-04-29,958.42
ID0266,2022-07-13,87.48
ID0645,2023-12-14,340.81
ID0399,2020-08-28,517.67
ID0309,2021-09-24,117.65
ID0121,2020-07-10,740.45
ID1061,2020-03-03,253.54
ID1153,2023-10-20,800.90
ID0099,2022-07-07,748.74
ID1079,2023-06-27,430.66
ID0508,2021-09-19,250.13
ID0516,2022-06-14,518.77
ID1028,2020-01-20,625.28
ID0245,2020-08-22,878.69
ID1218,2020-11-09,92.31
ID1191,2022-06-20,730.89
ID0651,2023-02-04,446.67
ID1013,2021-05-30,812.16
ID0832,2022-10-24,167.34
ID0606,2021-09-15,735.98
ID0944,2022-05-08,433.85
ID1158,2020-04-16,89.90
ID0782,2023-10-18,370.07
ID0165,2024-03-31,734.25
ID0332,2022-07-16,286.66
ID0110,2021-08-18,427.96
ID0963,2022-11-20,250.80
ID0511,2021-02-03,16.68
ID0196,2021-08-06,395.70
ID0830,2021-01-10,752.21
ID0636,2023-03-10,172.91
ID0522,2021-12-08,340.73
ID1172,2021-07-28,598.08
ID1060,2024-03-10,291.02
ID0062,2020-07-22,792.08
ID0681,2022-04-20,298.06
ID1018,2023-02-25,515.12
ID0733,2023-06-15,639.66
ID0157,2023-05-12,562.17
ID1270,2021-04-18,23.11
ID1160,2023-10-10,993.60
ID1303,2021-01-26,933.57
ID1278,2023-03-13,496.88
ID1240,2020-10-09,494.69
ID0094,2021-03-13,29.90
ID1273,2023-07-28,875.44
ID0956,2020-02-14,353.14
ID0569,2020-02-13,56.40
ID1180,2020-08-20,341.61
ID0813,2020-09-21,690.42
ID0832,2023-12-14,489.86
ID0971,2021-09-21,941.76
ID1133,2023-11-25,407.03
ID0016,2020-03-18,382.79
ID1245,2023-09-28,807.12
ID0400,2022-10-04,30.50
ID0268,2024-05-14,863.37
ID0410,2024-07-18,244.99
ID0606,2022-09-17,287.27
ID0019,2021-08-03,559.21
ID0915,2021-08-17,482.88
ID1153,2023-01-09,674.11
ID0869,2021-03-22,521.73
ID1113,2021-02-17,744.81
ID0837,2023-12-31,993.70
ID1219,2024-08-09,818.02
ID0188,2023-10-06,216.51
ID0080,2021-03-21,813.02
ID0753,2020-01-09,972.59
ID0700,2020-09-16,378.53
ID0218,2023-03-14,546.13
ID0134,2022-01-21,400.83
ID0108,2024-08-31,861.29
ID1022,2023-05-08,794.56
ID0151,2023-09-04,599.60
ID0541,2021-07-08,368.07
ID0888,2020-08-24,172.53
ID0502,2020-02-08,836.95
ID1258,2024-11-12,200.29
ID0031,2023-10-30,456.31
ID0205,2022-08-23,548.09
ID0191,2023-02-19,69.19
ID0193,2020-08-21,858.39
ID0485,2021-01-21,607.78
ID0056,2021-05-02,174.20
ID1244,2023-08-09,434.02
ID1046,2024-01-18,606.62
ID0927,2024-08-11,589.10
ID0606,2021-01-06,312.48
ID0540,2023-03-01,81.09
ID0822,2020-05-05,348.41
ID0250,2024-02-22,244.60
ID0403,2024-06-27,397.52
ID0524,2022-01-22,612.82
ID0032,2021-12-23,930.00
ID1179,2021-02-15,137.91
ID0874,2021-04-17,755.31
ID1120,2020-04-07,69.16
ID1084,2021-07-02,747.26
ID0276,2022-07-05,150.61
ID0361,2024-11-09,45.63
ID0575,2024-04-13,79.82
ID0695,2022-11-25,880.64
ID1074,2021-03-13,532.24
ID1294,2022-03-27,345.43
ID1075,2024-07-13,353.29
ID0751,2023-09-12,377.97
ID0929,2022-06-21,796.09
ID0862,2020-12-03,822.64
ID1124,2020-08-14,13.94
ID0704,2023-02-07,499.18
ID0551,2020-09-11,483.23
ID1284,2022-04-05,157.04
ID0643,2024-09-05,508.40
ID0453,2022-12-11,82.04
ID0320,2023-10-06,205.19
ID0150,2023-03-29,108.90
ID1281,2023-03-19,556.53
ID0262,2022-09-11,200.42
ID1000,2022-11-25,715.02
ID0815,2023-11-26,910.62
ID0724,2021-07-27,691.86
ID0830,2022-05-12,640.87
ID0255,2022-08-04,509.45
ID0258,2023-06-07,429.24
ID0523,2023-10-14,16.81
ID0404,2020-01-18,449.61
ID1133,2020-04-04,151.12
ID0312,2024-08-24,566.10
ID0222,2020-10-25,229.95
ID0898,2021-07-16,135.24
ID1241,2023-12-31,395.62
ID0934,2021-11-06,606.17
ID0103,2024-07-24,452.78
ID0443,2020-07-19,564.62
ID0841,2021-03-17,83.08
ID0129,2021-08-08,757.32
ID0574,2021-09-27,313.84
ID0335,2024-01-27,109.82
ID0866,2022-12-04,947.02
ID0236,2022-11-26,726.08
ID1131,2023-10-04,929.86
ID0744,2021-04-04,889.51
ID1181,2023-01-01,257.83
ID1067,2023-08-22,330.87
ID0461,2020-09-05,456.70
ID1144,2021-10-06,856.55
ID0646,2022-06-26,376.66
ID0891,2021-08-17,691.34
ID0377,2022-12-21,843.59
ID0174,2021-05-16,298.63
ID1261,2020-03-27,898.00
ID0464,2022-04-03,503.00
ID1129,2021-02-08,46.10
ID1000,2021-03-20,68.94
ID0390,2022-12-02,900.89
ID0982,2023-04-03,355.11
ID0944,2020-02-14,966.72
ID0944,2023-10-18,789.92
ID1087,2021-01-31,467.61
ID0222,2023-04-23,838.71
ID0666,2022-12-07,723.49
ID0656,2023-11-03,499.35
ID0549,2020-12-30,487.33
ID1298,2020-09-28,508.54
ID0652,2021-04-06,439.16
ID0861,2024-07-24,105.52
ID0124,2023-01-02,926.75
ID1088,2023-06-11,510.52
ID0630,2020-12-12,694.37
ID0450,2022-02-19,565.76
ID0077,2021-05-31,974.31
ID1223,2023-11-16,228.82
ID0933,2022-12-20,721.27
ID1137,2023-01-29,386.85
ID0531,2022-06-30,891.24
ID1118,2021-10-31,873.43
ID0885,2022-11-11,439.66
ID0938,2023-03-08,337.09
ID0829,2021-03-18,389.29
ID0166,2020-10-12,508.63
ID1227,2020-01-28,749.04
ID0762,2020-08-12,261.12
ID1234,2022-05-31,418.56
ID0523,2022-01-27,39.78
ID0245,2023-07-14,842.89
ID0350,2024-08-11,624.18
ID0691,2020-02-07,726.77
ID0500,2024-01-04,573.82
ID1176,2020-03-30,398.55
ID1125,2020-12-29,100.89
ID0617,2022-02-13,902.13
ID1256,2023-08-02,493.47
ID1075,2024-04-16,561.71
ID0570,2020-11-29,74.73
ID0866,2023-06-12,216.58
ID0752,2024-04-21,289.64
ID0822,2021-12-02,871.97
ID0039,2024-01-28,154.89
ID1159,2024-11-03,14.34
ID0554,2020-08-18,453.36
ID0993,2020-06-12,565.99
ID1158,2021-12-31,723.81
ID0722,2024-12-05,398.60
ID1299,2021-09-28,691.06
ID0925,2022-01-15,333.30
ID0899,2022-08-03,842.16
ID0418,2021-04-06,234.81
ID0960,2023-05-07,58.01
ID0044,2020-09-16,875.01
ID1141,2022-03-23,985.21
ID0715,2021-09-25,910.04
ID1191,2021-07-03,894.62
ID1109,2021-01-16,18.26
ID1006,2024-06-06,361.27
ID0009,2023-03-19,786.71
ID0064,2020-05-05,938.66
ID0357,2022-08-14,229.16
ID1263,2021-10-21,263.70
ID0353,2022-04-14,348.73
ID0746,2024-11-19,281.30
ID1057,2023-07-08,735.31
ID0540,2020-09-09,292.76
ID0474,2022-12-13,116.12
ID0116,2023-07-06,643.20
ID0747,2021-03-05,666.47
ID0260,2023-04-27,270.10
ID0845,2023-11-09,607.15
ID0220,2024-01-10,245.10
ID0554,2021-07-16,935.78
ID0399,2020-04-21,498.40
ID0951,2024-02-19,463.07
ID1214,2020-03-30,977.42
ID1267,2020-06-20,198.70
ID0678,2024-07-04,681.47
ID1235,2022-05-11,676.09
ID0293,2020-07-19,940.25
ID0820,2020-07-14,471.72
ID1285,2024-11-09,790.89
ID1256,2024-02-09,108.50
ID1291,2021-11-17,464.61
ID0299,2022-08-14,380.84
ID0993,2023-04-21,176.85
ID0866,2020-08-28,388.26
ID0248,2020-06-09,534.70
ID0579,2022-04-01,395.18
ID0953,2024-04-06,281.48
ID1157,2024-09-06,539.98
ID0428,2024-07-24,172.06
ID0993,2020-02-14,542.58
ID1043,2022-08-11,819.32
ID0095,2021-06-17,341.86
ID0788,2024-07-24,411.95
ID0957,2023-03-27,837.15
ID1133,2024-09-21,150.29
ID1140,2022-04-15,826.26
ID0198,2024-09-29,594.21
ID0131,2023-09-03,408.20
ID0997,2021-08-15,774.37
ID0079,2020-02-16,895.29
ID0162,2020-01-21,871.86
ID1073,2022-08-18,99.46
ID0620,2023-05-14,419.90
ID1306,2020-09-18,435.90
ID0546,2020-02-15,680.87
ID0276,2021-10-12,225.19
ID0503,2021-02-16,617.23
ID0028,2024-01-19,628.67
ID0602,2021-09-17,450.55
ID1092,2024-03-09,621.73
ID0876,2021-10-13,407.16
ID0481,2023-10-08,162.04
ID0599,2022-03-07,703.86
ID1126,2020-08-24,890.64
ID1253,2020-03-18,148.25
ID0735,2024-02-16,590.92
ID0215,2020-05-22,423.96
ID1282,2021-12-04,654.03
ID0028,2022-04-22,258.30
ID1071,2020-08-19,131.26
ID1201,2020-09-05,863.67
ID1122,2021-11-08,996.55
ID1020,2022-03-18,641.90
ID0657,2020-02-23,165.53
ID0219,2021-10-11,501.93
ID0446,2020-11-13,515.62
ID0565,2022-01-30,230.70
ID1242,2020-12-20,160.73
ID0860,2020-07-04,311.37
ID0618,2020-10-28,501.48
ID0729,2021-11-09,979.65
ID0521,2024-10-21,74.70
ID0679,2020-01-01,750.82
ID0697,2024-05-02,241.77
ID0257,2021-03-11,599.97
ID0871,2024-04-23,664.74
ID0069,2022-04-29,110.04
ID0292,2024-05-21,219.67
ID0982,2022-02-15,170.24
ID0965,2020-06-06,42.16
ID0243,2023-12-19,941.30
ID0309,2021-01-15,62.25
ID0971,2024-10-31,67.66
ID0925,2023-07-21,235.64
ID0756,2024-01-20,155.53
ID0953,2023-07-01,164.24
ID0524,2022-08-16,534.67
ID1192,2020-02-04,339.31
ID0794,2021-05-12,543.35
ID0445,2023-04-07,598.93
ID0804,2020-07-14,213.87
ID0155,2024-12-06,159.66
ID0366,2020-06-11,784.57
ID0166,2021-08-31,433.79
ID0433,2021-01-21,971.29
ID1198,2022-11-02,836.64
ID1299,2021-01-10,135.42
ID1054,2021-02-26,915.89
ID0703,2021-11-29,612.12
ID0192,2023-06-11,714.12
ID1153,2022-07-26,866.66
ID0978,2024-01-11,857.45
ID0159,2020-05-01,845.47
ID0946,2023-03-16,360.48
ID0479,2022-07-12,816.52
ID0914,2022-09-23,704.87
ID0384,2024-11-14,982.73
ID0631,2020-02-11,247.02
ID0268,2021-09-22,493.73
ID0526,2021-05-16,178.92
ID0714,2024-09-02,588.04
ID0214,2021-12-23,901.88
ID1089,2020-08-08,164.85
ID1080,2021-02-07,90.31
ID0858,2024-03-10,862.26
ID1250,2023-08-20,681.38
ID0556,2022-05-22,939.47
ID1124,2020-06-28,182.67
ID0511,2021-11-01,598.94
ID0074,2024-08-31,801.47
ID0503,2023-07-08,507.14
ID0505,2022-08-21,975.65
ID0357,2022-12-02,723.75
ID0077,2021-05-09,280.55
ID0867,2020-07-13,26.90
ID0496,2022-03-27,321.64
ID0507,2021-04-05,223.45
ID1031,2023-08-03,122.07
ID0444,2024-05-02,281.88
ID1133,2021-10-21,387.93
ID1031,2024-05-31,213.88
ID0282,2022-01-26,885.14
ID0917,2024-11-25,467.26
ID0365,2021-08-23,961.73
ID0967,2024-03-31,535.98
ID0644,2020-05-21,460.47
ID0877,2020-07-25,509.38
ID0608,2022-10-14,409.56
ID0813,2022-07-27,888.29
ID0870,2022-05-14,97.58
ID0017,2022-03-15,925.81
ID0301,2021-02-04,456.93
ID0404,2022-08-31,854.58
ID1096,2023-06-15,425.41
ID1025,2020-10-28,498.22
ID0330,2022-08-24,653.21
ID0233,2022-12-23,102.88
ID0735,2023-02-20,795.83
ID0655,2023-12-17,824.71
ID1229,2020-12-24,693.93
ID1292,2020-05-28,291.99
ID0150,2024-03-26,252.55
ID0152,2023-11-19,87.92
ID0814,2020-01-03,803.48
ID0696,2023-05-29,758.19
ID0143,2023-12-29,676.52
ID0764,2024-11-23,314.65
ID1213,2021-04-25,919.12
ID0457,2023-04-28,233.38
ID1149,2021-06-23,336.49
ID0421,2024-02-02,187.47
ID0758,2021-07-24,110.25
ID1169,2022-02-10,71.52
ID0416,2021-01-23,201.47
ID0404,2024-10-07,337.31
ID0698,2024-05-10,128.74
ID0071,2022-12-10,825.41
ID1232,2022-08-13,603.47
ID1024,2021-10-15,177.19
ID0821,2022-08-14,157.09
ID0520,2020-01-07,129.28
ID0703,2024-08-29,163.70
ID0258,2024-03-23,840.90
ID0895,2023-12-06,63.37
ID0075,2021-06-20,438.51
ID0380,2024-09-16,954.76
ID1050,2024-03-31,314.43
ID0438,2023-03-12,247.30
ID0817,2023-09-15,410.00
ID1037,2021-02-10,54.49
ID0510,2022-01-30,722.14
ID1100,2021-10-16,909.66
ID0824,2021-10-13,287.31
ID0653,2022-12-05,535.20
ID0670,2024-04-11,286.53
ID0006,2022-02-20,941.20
ID0149,2021-02-26,595.45
ID0408,2023-05-07,144.64
ID1091,2022-06-10,164.57
ID0859,2023-01-03,28.01
ID0451,2020-12-22,257.28
ID0711,2020-05-17,823.71
ID0709,2024-09-05,324.63
ID0369,2020-10-19,734.96
ID0440,2024-02-15,42.98
ID0698,2023-02-26,193.70
ID1125,2022-03-05,197.97
ID0014,2023-09-10,19.31
ID0624,2020-01-17,717.52
ID1027,2023-01-19,82.04
ID0618,2022-06-07,808.16
ID0969,2020-08-27,11.85
ID0629,2024-01-28,99.51
ID0378,2024-01-17,152.22
ID0348,2023-06-26,106.31
ID0836,2020-03-26,350.58
ID0451,2020-05-24,270.41
ID0771,2021-03-06,369.48
ID0943,2022-10-09,360.48
ID0501,2022-07-25,554.53
ID0690,2021-08-04,433.65
ID1102,2020-03-14,23.94
ID0543,2024-12-19,728.49
ID0587,2021-01-27,940.04
ID0560,2024-05-07,349.91
ID0306,2023-03-01,975.63
ID0754,2024-10-07,663.19
ID0372,2020-07-10,817.77
ID0227,2022-09-13,280.37
ID0205,2020-02-22,807.90
ID0687,2023-11-21,779.56
ID0645,2023-11-12,236.17
ID0679,2021-07-20,221.90
ID0535,2020-09-11,869.61
ID0571,2020-07-05,905.90
ID0435,2022-09-24,192.63
ID0517,2020-01-08,364.29
ID0844,2021-05-12,546.41
ID0127,2021-08-10,615.93
ID0601,2023-09-10,439.72
ID0041,2022-06-18,405.93
ID0248,2024-08-09,319.82
ID0900,2021-12-09,28.91
ID0611,2022-02-18,981.77
ID0772,2024-04-04,450.00
ID0068,2021-02-22,783.41
ID1177,2024-05-31,302.31
ID1268,2020-02-24,869.07
ID0996,2023-03-01,395.05
ID1264,2020-01-10,307.95
ID0201,2023-04-25,436.66
ID0339,2023-11-17,742.85
ID0289,2023-08-10,870.57
ID0467,2021-11-19,776.89
ID0513,2020-01-03,320.58
ID1273,2022-02-25,448.99
ID0556,2023-05-29,686.03
ID0332,2022-04-12,210.85
ID0644,2024-06-02,609.82
ID0829,2022-03-30,944.72
ID0297,2024-04-22,558.00
ID0962,2024-12-30,412.19
ID0185,2021-03-16,851.29
ID0852,2023-04-24,367.92
ID0453,2023-12-28,936.97
ID0403,2024-07-29,834.34
ID1293,2024-08-17,708.56
ID1102,2024-01-29,484.71
ID0700,2023-10-27,808.68
ID1061,2023-03-12,947.77
ID1073,2024-08-03,750.35
ID1271,2020-07-14,14.96
ID1229,2020-05-28,378.55
ID0576,2022-12-23,988.81
ID0421,2022-01-20,334.05
ID0102,2022-06-29,889.83
ID0913,2024-08-21,905.75
ID0013,2023-08-21,651.25
ID0083,2023-10-13,137.35
ID0177,2024-01-30,622.38
ID1017,2020-09-12,13.25
ID1212,2020-02-18,568.79
ID0686,2023-11-20,943.29
ID0740,2020-02-17,766.15
ID0585,2020-10-15,747.62
ID0029,2020-10-21,348.72
ID1001,2020-03-20,590.35
ID0513,2023-10-28,362.07
ID0731,2022-08-19,611.61
ID1071,2022-05-22,901.96
ID0666,2024-07-07,487.96
ID0746,2022-05-29,72.40
ID0404,2021-12-21,845.85
ID0885,2022-07-05,676.30
ID0345,2023-10-13,927.46
ID0431,2020-01-14,673.55
ID1090,2023-07-15,828.23
ID1015,2024-09-04,833.73
ID0892,2024-01-30,695.59
ID0400,2023-08-29,977.78
ID0007,2022-10-28,852.23
ID0003,2020-06-05,886.37
ID0225,2021-09-30,80.02
ID0461,2021-07-19,476.88
ID0540,2020-02-11,903.09
ID0239,2024-02-16,908.91
ID1040,2024-06-13,872.41
ID0286,2021-11-17,455.40
ID0343,2020-07-02,975.51
ID0792,2021-04-22,636.73
ID1114,2024-11-05,365.57
ID0003,2020-02-14,902.79
ID0183,2022-10-07,530.04
ID0062,2022-03-01,895.41
ID0233,2024-03-21,709.79
ID0299,2022-05-11,317.36
ID1004,2021-05-15,618.96
ID0071,2020-07-15,555.11
ID0221,2022-11-07,641.80
ID0832,2022-07-02,470.14
ID0700,2024-07-25,459.27
ID0834,2023-09-26,213.68
ID0178,2023-09-26,320.54
ID0806,2022-03-20,373.50
ID0936,2023-02-22,879.81
ID0736,2024-01-13,416.93
ID1204,2023-02-27,994.79
ID0131,2022-05-05,76.46
ID0424,2024-04-17,315.69
ID0620,2020-02-05,97.16
ID1037,2023-02-17,32.11
ID1281,2020-12-10,256.66
ID0528,2021-05-12,546.37
ID0908,2024-08-29,520.74
ID0102,2021-10-16,648.13
ID0781,2023-11-03,423.26
ID1145,2023-09-30,94.35
ID1129,2020-05-05,984.09
ID0345,2022-09-30,434.27
ID0755,2022-01-07,433.19
ID0587,2022-12-29,663.63
ID1228,2023-11-06,36.80
ID0098,2023-10-13,724.34
ID0925,2023-09-15,759.07
ID1127,2020-12-07,365.21
ID0269,2022-05-18,770.27
ID0580,2021-06-02,94.67
ID0688,2021-01-30,287.35
ID0191,2022-04-22,164.06
ID0293,2021-12-30,566.31
ID0721,2021-07-12,733.91
ID0687,2024-07-09,127.69
ID0292,2024-08-14,101.95
ID0673,2024-09-16,964.84
ID1101,2023-07-07,820.49
ID0743,2024-04-12,483.21
ID0612,2024-08-21,426.80
ID0681,2021-07-26,209.92
